itemId,status,created,lastModif,Datos Publicación -- 737,Usuario -- 739,Reconocimiento o Afiliacion -- 751,Estado -- 741,Título -- 742,Autores -- 743,Lineas Involucradas -- 745,DOI -- 746,Código ISSN / ISBN -- 747,Nombre Journal -- 748,Ubicación en Línea -- 749,Año de Publicación -- 750,PARTICIPACION -- 753,FONDOS que aportaron a la publicación -- 754,% aportado por FONDAP -- 755,% aportado por FONDECYT -- 756,% aportado por FONDEF -- 757,% aportado por BASAL -- 758,% aportado por ICM -- 759,% aportado por Otro (indicar) -- 760,Adjunta la Publicación -- 763,Abstract -- 764,Revisión INTERNA -- 738,Periodo -- 752,Líneas Involucradas antiguas -- 744
4892,o,04/04/19 11:43,04/04/19 11:43,,rrondanelli,SI,Publicadas,The Solar Spectrum in the Atacama Desert,"Cordero, R. R., Damiani, A., Seckmeyer, G., Jorquera, J., Caballero, M., Rondanelli, R., … Laroze, D.",,10.1038/srep22457,2045-2322,Scientific Reports,http://www.nature.com/srep/2016/160302/srep22457/full/srep22457.html,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4893,o,04/04/19 11:43,04/04/19 11:43,,jbarichivich,SI,Publicadas,Record-breaking warming and extreme drought in the Amazon rainforest during the course of El Niño 2015–2016,"Jiménez-Muñoz, J. C., Mattar, C., Barichivich, J., Santamaría-Artigas, A., Takahashi, K., Malhi, Y., … Schrier, G. van der.",,10.1038/srep33130,2045-2322,Scientific Reports,http://www.nature.com/srep/2016/160908/srep33130/full/srep33130.html,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4894,o,04/04/19 11:43,04/04/19 11:43,,bdiez,SI,Publicadas,Variation in coastal Antarctic microbial community composition at sub-mesoscale: spatial distance or environmental filtering?,"Moreno-Pino, M., Iglesia, R. D. la, Valdivia, N., Henríquez-Castilo, C., Galán, A., Díez, B., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Trefault, N.",,10.1093/femsec/fiw088,0168-6496,FEMS Microbiology Ecology,http://femsec.oxfordjournals.org/content/92/7/fiw088,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4895,o,04/04/19 11:43,04/04/19 11:43,,rgarreaud,SI,Publicadas,South Pacific Integrated Ecosystem Studies meeting: toward conservation and sustainable use of marine resources in the South Pacific,"Parada, C., Frusher, S., Bustamante, R. H., Di Lorenzo, E., Bernal, P., Garreaud, R., … Yannicelli, B.",,10.1111/fog.12148,1054-6006,Fisheries Oceanography,http://doi.wiley.com/10.1111/fog.12148,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4896,o,04/04/19 11:43,04/04/19 11:43,,jbarichivich,SI,Publicadas,State of the Climate in 2015,"Blunden, J., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Arndt, D. S.  (Barichivich, J. co-author of Chapter 2 Section 9)",,10.1175/2016BAMSStateoftheClimate.1,0003-0007,Bulletin of the American Meteorological Society,http://journals.ametsoc.org/doi/10.1175/2016BAMSStateoftheClimate.1,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4897,o,04/04/19 11:43,04/04/19 11:43,,rgarreaud,SI,Publicadas,Coastal Clouds at the Eastern Margin of the Southeast Pacific: Climatology and Trends,"Muñoz, R. C., Quintana, J., Falvey, M. J., Rutllant, J. A., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Garreaud, R.",,10.1175/JCLI-D-15-0757.1,0894-8755,Journal of Climate,http://journals.ametsoc.org/doi/10.1175/JCLI-D-15-0757.1,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4898,o,04/04/19 11:43,04/04/19 11:43,,bdiez,SI,Publicadas,"Metagenomic Analysis of the Indian Ocean Picocyanobacterial Community: Structure, Potential Function and Evolution","Díez, B., Nylander, J. A. A., Ininbergs, K., Dupont, C. L., Allen, A. E., Yooseph, S., … Bergman, B.",,10.1371/journal.pone.0155757,1932-6203,PloS one,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0155757,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4899,o,04/04/19 11:43,04/04/19 11:43,,dchristie,SI,Publicadas,Coupled Socio-Environmental Changes Triggered Indigenous Aymara Depopulation of the Semiarid Andes of Tarapacá-Chile during the Late 19th-20th Centuries,"Lima, M., Christie, D. A., Santoro, M. C., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Latorre, C.",,10.1371/journal.pone.0160580,1932-6203,PloS one,http://journals.plos.org/plosone/article?id=10.1371/journal.pone.0160580,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4900,o,04/04/19 11:43,04/04/19 11:43,,rdepol,SI,Publicadas,"Holocene tephrochronology around Cochrane (∼ 47 S), southern Chile","Stern, C. R., Moreno, P. I., Henríquez, W. I., Villa-Martínez, R., Sagredo, E., Aravena, J. C., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; De Pol-Holz, R.",,10.5027/andgeoV43n1-a01,0718-7106,Andean Geology,http://www.andeangeology.cl/index.php/revista1/article/view/V43n1-a01,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4901,o,04/04/19 11:43,04/04/19 11:43,,mgalleguillos,SI,Publicadas,How many measurements are needed to estimate accurate daily and annual soil respiration fluxes? Analysis using data from a temperate rainforest,"Perez-Quezada, J. F., Brito, C. E., Cabezas, J., Galleguillos, M., Fuentes, J. P., Bown, H. E., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Franck, N.",,10.5194/bg-13-6599-2016,1726-4170,Biogeosciences,http://www.biogeosciences.net/13/6599/2016/,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4902,o,04/04/19 11:43,04/04/19 11:43,,mrojas,SI,Publicadas,The South American monsoon variability over the last millennium in climate models,"Rojas, M., Arias, P. A., Flores-Aqueveque, V., Seth, A., &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Vuille, M.",,10.5194/cp-12-1681-2016,1814-9324,Climate of the Past,http://www.clim-past.net/12/1681/2016/,2016.0,,,,,,,,,,,en zotero,REPORTADA 2016,T
4903,o,04/04/19 11:43,04/04/19 11:43,,hzambrano,SI,Publicadas,Temporal and spatial evaluation of satellite-based rainfall estimates across the complex topographical and climatic gradients of Chile,"Zambrano-Bigiarini, M.; Nauditt, A.; Birkel, C.; Verbist, K.; Ribbe, L.",,10.5194/hess-21-1295-2017,1607-7938,Hydrol. Earth Syst. Sci.,http://www.hydrol-earth-syst-sci.net/21/1295/2017/,2017.0,,,,,,,,,,,en zotero,REPORTADA 2017,CD
4904,o,04/04/19 11:43,04/04/19 11:43,,rrondanelli,SI,Publicadas,"Meteorological Interpretation of Orographic Precipitation Gradients along an Andes West Slope Basin at 30°S (Elqui Valley, Chile)","Scaff, Lucia; Rutllant, Jose A.; Rahn, David; Gascoin, Simon; Rondanelli, Roberto",,10.1175/JHM-D-16-0073.1,1525-755X,Journal of Hydrometeorology,http://journals.ametsoc.org/doi/10.1175/JHM-D-16-0073.1,2017.0,,,,,,,,,,,en zotero,REPORTADA 2017,BGQ
4905,o,04/04/19 11:43,04/04/19 11:43,,myevenes,SI,Publicadas,Unravel biophysical factors on river water quality response in Chilean Central-Southern watersheds,"Yevenes, MA., Arumí, JL., Farías, L.",,10.1007/s10661-016-5235-1,,Environmental Monitoring and Assessment,http://link.springer.com/article/10.1007/s10661-016-5235-1,2016.0,,,,,,,,,,"Identifying the key anthropogenic (land uses) and natural (topography and climate) biophysical drivers affecting river water quality is essential for efficient management of water resources. We tested the hypothesis that water quality can be predicted by different biophysical factors. Multivariate statistics based on a geographical information system (GIS) were used to explore the influence of factors (i.e., precipitation, topography, and land uses) on water quality (i.e., nitrate (NO3−), phosphate (PO43 −), silicate (Si(OH)4), dissolved oxygen (DO), suspended solids (TSS), biological oxygen demand (DO), temperature (T), conductivity (EC), and pH) for two consecutive years in the Itata and Biobío river watersheds, Central Chile (36° 00′ and 38° 30′). The results showed that (NO3−), (PO43 −), Si(OH)4, TSS, EC, and DO were higher during rainy season (austral fall, winter, and spring), whereas BOD and temperature were higher during dry season. The spatial variation of these parameters in both watersheds was related to land use, topography (e.g., soil moisture, soil hydrological group, and erodability), and precipitation. Soil hydrological group and soil moisture were the strongest explanatory predictors for PO43 −, Si(OH)4 and EC in the river, followed by land use such as agriculture for NO3− and DO and silviculture for TSS and Si(OH)4. High-resolution water leaching and runoff maps allowed us to identify agriculture areas with major probability of water leaching and higher probability of runoff in silviculture areas. Moreover, redundancy analysis (RDA) revealed that land uses (agriculture and silviculture) explained in 60 % the river water quality variation. Our finding highlights the vulnerability of Chilean river waters to different biophysical drivers, rather than climate conditions alone, which is amplified by human-induced degradation.",en zotero,REPORTADA 2016,BGQ
4906,o,04/04/19 11:43,04/04/19 11:43,,myevenes,SI,Publicadas,"Seasonal drought effects on the water quality of the Biobío River, Central Chile","Yevenes, MA., Figueroa, R., Parra., O.",:Coastal Zones,10.1007/s11356-018-1415-6,0944-1344,Environmental Science and Pollution Research,http://link.springer.com/10.1007/s11356-018-1415-6,2018.0,:Postdoc ,,30,40,,,,30 fondap/conicyt 15130015,4059,"Quantifying the effect of droughts on ecosystem functions is essential to the development of coastal zone and river management under a changing climate. It is widely acknowledged that climate change is increasing the frequency and intensity of droughts, which can affect important ecosystem services, such as the regional supply of clean water. Very little is understood about how droughts affect the water quality of Chilean high flow rivers. This paper intends to investigate the effect of an, recently identified, unprecedented drought in Chile (2010–2015), on the Biobío River water quality, (36°45′–38°49′ S and 71°00′–73°20′ W), Central Chile. This river is one of the largest Chilean rivers and it provides abundant freshwater. Water quality (water temperature, pH, dissolved oxygen, electrical conductivity, biological oxygen demand, total suspended solids, chloride, sodium, nutrients, and trace metals), during the drought (2010–2015), was compared with a pre-drought period (2000–2009) over two reaches (upstream and downstream) of the river. Multivariate analysis and seasonal Mann-Kendall trend analyses and a Theil-Sen estimator were employed to analyze trends and slopes of the reaches. Results indicated a significant decreased trend in total suspended solids and a slightly increasing trend in water temperature and EC, major ions, and trace metals (chrome, lead, iron, and cobalt), mainly in summer and autumn during the drought. The reduced variability upstream suggested that nutrient and metal concentrations were more constant than downstream. The results evidenced, due to the close relationship between river discharge and water quality, a slightly decline of the water quality downstream of the Biobío River during drought period, which could be attenuated in a post-drought period. These results displayed that water quality is vulnerable to reductions in flow, through historical and emerging solutes/contaminants and induced pH mobilization. Consequently, seasonal changes and a progressive reduction of river flow affect the ecosystem functionality in this key Chilean river. The outcomes from this research can be used to improve how low flow conditions and the effects of a reduction in the river volume and discharge are assessed, which is the case under the scenario of more frequent drought periods.",en zotero,REPORTADA 2018,:BGQ 
4907,o,04/04/19 11:43,05/02/18 10:06,,cflores,SI,Publicadas,"LA EXTRACCIÓN PREHISPÁNICA DE RECURSOS MINERALES EN EL INTERNODO QUILLAGUA-COSTA, DESIERTO DE ATACAMA.","José Blanco, Correa Itací, Carola Flores Fernandez, Gonzalo Pimentel",:Coastal Zones,DOI: 10.4067/S0718-10432017005000003,0718-1043,Estudios atacameños,http://www.scielo.cl/scielo.php?script=sci_abstract&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;pid=S0718-10432017005000003&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;lng=es&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;nrm=iso,2017.0,:Investigadores ,,x,100,,,,,,,en zotero,REPORTADA 2017,:BGQ 
4908,o,03/05/17 21:00,04/06/17 10:20,,rurrutia,SI,Publicadas,Soil respiration and mass balance estimation of ﬁne root production in Fitzroya cupressoides forests of southern Chile,"Urrutia-Jalabert, R., Malhi, Y., Lara, A.",,e01640. 10.1002/ecs2.1640,,Ecosphere 8(4),,2017.0,":Investigadores ,               :Postdoc ",,25,75,,,,,,,en zotero,REPORTADA 2017,:ECO 
4909,o,03/09/17 21:00,04/04/19 11:43,,egayo,SI,Publicadas,"LATE PLEISTOCENE FUEL MANAGEMENT and HUMAN COLONIZATION of the ATACAMA DESERT, NORTHERN Chile ","Joly, D.,  Santoro, C.M.,  Gayo, E.M.,  Ugalde, P.C.,  March, R.J.,  Carmona, R.,  Marguerie, D. &amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;amp; Latorre, C.",,10.1017/laq.2016.8,1045-6635,Latin American Antiquity,,2017.0,:Investigadores ,,70,,,,,30% ECOS-CONICIYT,2841,,en zotero,REPORTADA 2017,:BGQ 
4910,o,03/09/17 21:00,05/03/18 03:18,,"egayo, rdepol",SI,En Preparacion,Coastal resources and human demographic change in hunter-gatherer societies during the Archaic Period in northern Chile.,"Latorre, C., Carter, C., Gayo, E.M., De Pol-Holz, R., Santoro, C.M.",":Land Use Change,               :Cities",,,"Research Topic and Frontiers in Quaternary Geology, Geomorphology and Paleoenvironment",,,:Investigadores ,,30,60,0,0,0,0,,,,REPORTADA 2018,:BGQ 
4911,o,03/09/17 21:00,12/09/18 08:33,,"egayo, rdepol",SI,Publicadas,"Chronology, stratigraphy and hydrological modelling of extensive wetlands and paleolakes in the hyperarid core of the Atacama Desert during the late Quaternary","Pfeiffer, M., Latorre, C.,  Santoro, C.M.,  Gayo, E.M., Rojas, R., Carrevedo, M.L., McRostie, V.B., Finstad, K., Heimsath, A., Jungers, M., Chong, G., De Pol-Holz, R., Amundson, R",":Land Use Change,        :Cities",10.1016/j.quascirev.2018.08.001,0277-3791,Quaternary Science Reviews,https://linkinghub.elsevier.com/retrieve/pii/S0277379117310521,2018.0,:Investigadores ,,30,40,0,0,0,"30, PCI",4471,"The halite-encrusted salt pans (salars) present at low elevations of the hyperarid core of the Atacama Desert in northern Chile are unique features of one of the driest and possibly oldest deserts on Earth.  Here we show that these landscapes were shallow freshwater lakes and wetlands during the last glacial period, periodically between ~46.9 ka and 7.7 ka.  The moisture appears to have been sourced from increased Andean runoff and most of our chronologies for these deposits were coeval with the Central Andean Pluvial Event (17.5-14.2 ka and 13.8-9.7 ka), but we also find evidence for older as well as slightly younger wet phases. These environments supported a diverse hygrophyte vegetation, as well as an array of diatoms, ostracods and gastropods. Using a regional hydrological model, we estimate that recharge rates from 1.5 to 4 times present were required to activate and maintain these wetlands in the past. Activation in the late Pleistocene was part of a regional enhancement of water resources, extending from the Andes, downstream and through riparian corridors, to the lowest and most arid portions of the desert itself. This fundamentally unique environment was encountered by the earliest human explorers in the region, and most likely facilitated migration and encampments on a landscape that at present lacks macroscopic life on its surface.  ",en zotero,REPORTADA 2018,:BGQ 
4912,o,03/09/17 21:00,05/04/18 05:21,,egayo,SI,En Preparacion,"Climate, deforestation and Malthusian forces are the drivers of pre-European population collapses at Eastern Island (Rapa Nui)","Lima, M., Gayo, E.M., Latorre, C., Santoro, C.M.,  Rull, V., Stenseth, C.N. ",:Cities,,,Nature,,,:Investigadores ,,50,0,0,50,0,0,,,,REPORTADA 2018,:BGQ 
4913,o,03/10/17 21:00,04/04/19 11:43,,"paldunce, mrojas",SI,Publicadas,On the evaluation of adaptation practices: a transdisciplinary exploration of drought measures in Chile,"Lillo, G., Aldunce, P., Adler, C., Vidal, M., Rojas, M.",":Water extremes,    :Governance",https://doi.org/10.1007/s11625-018-0619-5.,2045-2322,Sustainability Science,,2018.0,":Investigadores ,    :Estudiante pregrado",,30,70,0,0,0,0,4943,"Severe drought has affected central Chile since 2009. Various adaptation responses have been developed, and in order to learn from them, a participatory process is required. To enable this, a transdisciplinary approach was adopted in a pilot study in Chile to achieve two objectives: 1) to test an approach for assessing the effectiveness of existing drought measures, specifically to distil strengths and weaknesses of implementation, and developing recommendations for overcoming weaknesses; and 2) to reflect on the pilot in terms of process and results in order to up-scale the experience. Research was organized per the three types of knowledge needed to address complex problems through transdisciplinarity: systems, target and transformation knowledge. Using the recent drought as a boundary object, we conducted the pilot in two locations in Chile where we carried out literature reviews, interviews and focus groups. For the evaluation of adaptation measures, we applied the Index for the Usefulness of Adaptation Practices (IUPA). Results indicate that through IUPA we could systematically account for the perceived effectiveness of applied measures. Strengths such as autonomy in the decision making process, emerged as key factors that could also be applied in other contexts, whereas weaknesses such as integration with other policy domains, programs or projects were identified. To address weaknesses, key recommendations were proposed, which are congruent with context specific expectations, capacities, experiences and knowledge, given that they were articulated by local actors. Overall, results present empirical evidence on the important utility of transdisciplinary approaches in the evaluation of adaptation measures.",en zotero,REPORTADA 2018,":MOS ,               :HD "
4914,o,04/04/19 11:43,05/03/18 03:24,,egayo,,En Preparacion,Human colonization of the Americas,"Quiniñao, C., Santoro, C.M., Latorre, C., Standen, V., Gayo, E.M. Marquet, P.",:Cities,,,Journal of the Royal Society Interface,,,:Investigadores ,,50,0,0,0,0,0,,,,REPORTADA 2018,:BGQ 
4915,o,04/04/19 11:43,04/04/19 11:43,,lfarias,SI,Publicadas,Dissolved Methane Distribution in the Reloncaví Fjord and Adjacent Marine System During Austral Winter (41°–43° S),"Farías, L., Sanzana, K., Sanhueza-Guevara, S., Yevenes, M.",:Coastal Zones,10.1007/s12237-017-0241-2,1559-2723,Estuaries and Coasts,http://link.springer.com/article/10.1007/s12237-017-0241-2,2017.0,:Investigadores ,,40,,,,,,4170,"Within the earth’s atmosphere, methane (CH4) is one of the most important absorbers of infrared energy. It is recognized that coastal areas contribute higher amounts of CH4 emission; however, there is a lack of accurate estimates for these areas. This is particularly evident within the extensive northern fjord region of Chilean Patagonia, which has one of the highest freshwater runoffs in the world. Oceanographic and biogeochemical variables were analyzed between the Reloncaví fjord (41° S) and the Interior Sea of Chiloé (ISC) (43° S), during the 2013 austral winter. Freshwater runoff into the fjord influences salinity distribution, which clearly delimits the surface (<5 m depth) and subsurface layers (>5 m depth), and also separates the estuarine area from the marine area. In the estuary, the highest CH4 levels are generally observed in the cold and brackish nutrient-depleted surface waters (N- and P-depleted), ranging from 16.97 to 151.4 nM (mean ± SD 52.20 ± 46.49), equivalent to 640–4537% saturation except for the case of Si(OH)4. Conversely, subsurface waters have lower CH4 levels, fluctuating from 14.3 to 29.6 nM (mean ± SD 22.75 ± 4.36 nM) or 552–1087% saturation. A significant negative correlation was observed between salinity and CH4, and a positive correlation between Si(OH)4 and CH4, suggesting that some of the CH4 in estuarine water is due to continental runoff. Furthermore, the accumulation of seston and/or plankton at the pycnocline may potentially generate the accumulation of CH4 via microbial processes, as observed in estuarine waters. By contrast, the marine area (the ISC), which is predominantly made up of modified subantarctic water, has a relatively homogenous CH4 distribution (mean ± SD 9.84 ± 6.20 nM). In comparison with other estuaries, the Reloncaví fjord is a moderate source of CH4 to the atmosphere, with effluxes ranging from 23.9 to 136 μmol m−2 day−1. This is almost double the levels observed in the ISC, which ranges from 22.2 to 46.6 μmol m−2 day−1. Considering that Chilean Patagonia has numerous other fjord systems that are geomorphologically alike, and in some cases have much greater freshwater discharge, this study highlights their potential to be a significant natural source of this greenhouse gas.",en zotero,REPORTADA 2017,:BGQ 
